Open,High,Low,close,Adj Close,Volume,Volatility,EMA,MACD,STDDEV,AD,NATR,Target
18.360422134399414,18.510608673095703,18.360422134399414,18.47306251525879,11.07762336730957,1915938,19.709999084472656,19.61910109109789,,0.17928372193710232,6876559.2280991245,2.064498192977261,19.07381248474121
18.585702896118164,18.961172103881836,18.585702896118164,18.84853172302246,11.302773475646973,2943321,20.780000686645508,19.562021878647858,-1.0177752886669715,0.23194141933334927,8053893.60881783,2.063820526200102,19.29909324645996
18.7734375,18.7734375,18.510608673095703,18.623249053955078,11.167688369750977,1120599,22.780000686645508,19.492483150892838,-0.9360823356851533,0.24030005931898601,7893803.39042569,2.069195989504696,19.449281692504883
18.585702896118164,18.585702896118164,18.397968292236328,18.54815673828125,11.122655868530273,1041698,23.889999389648438,19.42253304625494,-0.8674005505743985,0.18455362785141471,8518830.657191923,2.015930219067248,20.012483596801758
18.54815673828125,18.961172103881836,18.54815673828125,18.69834327697754,11.212717056274414,2386017,22.540000915527344,19.3688893596418,-0.791724436069412,0.12919623256005197,7868088.730938453,2.014673533007897,19.93739128112793
18.69834327697754,18.7734375,18.585702896118164,18.735891342163086,11.235234260559082,586600,23.690000534057617,19.32200061760634,-0.7204162450199973,0.10186231011788037,8220053.4987359075,1.9385909267012114,19.974937438964844
18.735891342163086,18.961172103881836,18.660797119140625,18.961172103881836,11.370327949523926,617228,23.559999465942383,19.295272579552673,-0.6383670175362575,0.13968257044347684,8837281.498735908,1.891886792189121,19.824750900268555
18.961172103881836,19.148906707763672,18.923625946044922,19.07381248474121,11.437871932983398,943820,22.690000534057617,19.278868128085158,-0.5578230394956982,0.18908113443067634,9151882.838142574,1.830741795641944,19.749656677246094
19.07381248474121,19.524375915527344,19.07381248474121,19.29909324645996,11.572959899902344,1598668,21.989999771118164,19.28036628500181,-0.4703907105861198,0.22200315151529623,9151876.070577752,1.8468901659957273,19.712108612060547
19.29909324645996,19.561922073364258,19.224000930786133,19.449281692504883,11.663028717041016,2362047,21.899999618530273,19.292878537409447,-0.38454817559541965,0.2506375022678381,9939225.070577752,1.8258297732006756,19.749656677246094
19.599468231201172,20.012483596801758,19.599468231201172,20.012483596801758,12.00075626373291,1967208,21.34000015258789,19.346182615882952,-0.2679825256092734,0.3683420220467238,11906433.070577752,1.8487182066144876,19.561922073364258
19.974937438964844,19.974937438964844,19.824750900268555,19.93739128112793,11.955730438232422,685476,22.030000686645508,19.389975850345543,-0.17959249994044058,0.3643401320466138,12249175.423303777,1.790390509439822,19.524375915527344
19.93739128112793,19.974937438964844,19.787202835083008,19.974937438964844,11.97824478149414,895214,20.549999237060547,19.433306338391418,-0.10529928205404815,0.29905796882850266,13144389.423303777,1.7265127204987012,19.824750900268555
19.974937438964844,19.974937438964844,19.712108612060547,19.824750900268555,11.888182640075684,1328672,19.100000381469727,19.4623022318638,-0.0578730456908616,0.20510330531087967,12954592.91212074,1.7100329050144278,20.125125885009766
19.749656677246094,19.749656677246094,19.63701629638672,19.749656677246094,11.843147277832031,933500,19.739999771118164,19.48358774633656,-0.02604663846006261,0.0979098638609173,13888092.91212074,1.6618232941191267,20.46304702758789
19.749656677246094,19.824750900268555,19.486827850341797,19.712108612060547,11.820636749267578,1112609,20.299999237060547,19.50051521787167,-0.003809878582242021,0.10241441826706023,14258954.205546793,1.6685104129104023,20.200218200683594
19.712108612060547,19.749656677246094,19.524375915527344,19.749656677246094,11.843147277832031,846608,20.06999969482422,19.518970140788294,0.016650788956003026,0.09379213528037997,15105562.205546793,1.6278627875585454,20.012483596801758
19.674562454223633,19.674562454223633,19.524375915527344,19.561922073364258,11.730575561523438,942821,21.049999237060547,19.52215176542355,0.01751549410843367,0.08692751826680516,14634145.718697501,1.608352695738017,19.749656677246094
19.561922073364258,19.599468231201172,19.336641311645508,19.524375915527344,11.70805835723877,1766459,19.649999618530273,19.52231651728309,0.014998227786641394,0.09675130930588716,15391214.226451661,1.5924957643626787,19.712108612060547
19.524375915527344,19.93739128112793,19.524375915527344,19.824750900268555,11.888182640075684,2416646,18.809999465942383,19.544719064170902,0.03681662785249529,0.11388527335025563,16489691.710147439,1.6051502492161005,19.674562454223633
19.93739128112793,20.23776626586914,19.93739128112793,20.125125885009766,12.068305969238281,3778943,17.6200008392334,19.587712162010817,0.07745279047202303,0.21555973648418525,17434433.45911717,1.6148388309167772,19.787202835083008
20.125125885009766,20.46304702758789,20.012483596801758,20.46304702758789,12.270947456359863,1943903,18.290000915527344,19.652551781683194,0.1353642592773454,0.35461417416209035,19378336.45911717,1.6320052234327949,20.012483596801758
20.46304702758789,20.61323356628418,20.08757781982422,20.200218200683594,12.113334655761719,2156970,19.059999465942383,19.693119664572112,0.1582274778842816,0.3235134140234761,18145781.055318117,1.7210244431291484,19.824750900268555
20.200218200683594,20.31285858154297,20.012483596801758,20.012483596801758,12.00075626373291,975447,20.100000381469727,19.71677625214468,0.15936111405715536,0.21106537898142055,17170334.055318117,1.7202955087710925,19.449281692504883
19.974937438964844,19.974937438964844,19.63701629638672,19.749656677246094,11.843147277832031,1336330,22.739999771118164,19.719211839189228,0.13746695948095322,0.23339538234169044,16724890.721984783,1.754470800723664,19.148906707763672
19.749656677246094,19.787202835083008,19.63701629638672,19.712108612060547,11.820636749267578,544985,20.459999084472656,19.718685674216733,0.11575155728273501,0.28157660485144737,16724883.800749341,1.6866761244113393,19.111358642578125
19.712108612060547,19.86229705810547,19.524375915527344,19.674562454223633,11.798121452331543,1075323,19.59000015258789,19.715417287550576,0.09442382436799335,0.2034470383553895,16605399.421075812,1.6918705264113563,18.961172103881836
19.674562454223633,19.787202835083008,19.486827850341797,19.787202835083008,11.8656644821167,884228,21.010000228881836,19.72073473551594,0.08562356458177334,0.11873342688598158,17489627.421075813,1.6705099131258994,19.036266326904297
19.787202835083008,20.050031661987305,19.674562454223633,20.012483596801758,12.00075626373291,1160549,19.770000457763672,19.742345762277854,0.09572412192817481,0.11873342688598158,18418059.546498716,1.667738535277296,18.623249053955078
20.012483596801758,20.012483596801758,19.712108612060547,19.824750900268555,11.888182640075684,954806,18.459999084472656,19.74844984657346,0.08757096318064939,0.11777983534126998,18179368.656599488,1.6715042288761244,18.69834327697754
19.824750900268555,19.86229705810547,19.411733627319336,19.449281692504883,11.663028717041016,798335,19.729999542236328,19.72628924256838,0.05023324145507857,0.18546758192809545,17514093.43274511,1.7475465717980605,18.886077880859375
19.148906707763672,19.148906707763672,18.886077880859375,19.148906707763672,11.482902526855469,2384353,22.84000015258789,19.683520165916182,-0.0035539551634578004,0.307242350411654,19898446.43274511,1.858260559358745,19.224000930786133
19.148906707763672,19.224000930786133,18.84853172302246,19.111358642578125,11.460391998291016,2527174,20.440000534057617,19.641137830854102,-0.04864970751285469,0.35903922710139363,20909295.49225114,1.8692491626065355,19.411733627319336
19.07381248474121,19.07381248474121,18.810983657836914,18.961172103881836,11.370327949523926,1465169,22.030000686645508,19.590769999226527,-0.09540741734057434,0.3068757125715856,21118611.425240006,1.8626338098083055,19.486827850341797
18.961172103881836,19.29909324645996,18.923625946044922,19.036266326904297,11.415355682373047,1360633,21.209999084472656,19.549695653128584,-0.1249632643167331,0.16690425645386497,20574359.607624833,1.8636498676410176,19.449281692504883
18.660797119140625,18.660797119140625,18.172687530517578,18.623249053955078,11.167688369750977,4667499,21.760000228881836,19.48106997911573,-0.17964271874338422,0.18788487790604813,24523759.390603222,2.100132381837728,19.261547088623047
18.623249053955078,18.735891342163086,18.47306251525879,18.69834327697754,11.212717056274414,902206,22.299999237060547,19.42309022340179,-0.21444511432095226,0.19145255652719192,25168184.765107933,2.0426929345772487,19.036266326904297
18.69834327697754,18.886077880859375,18.54815673828125,18.886077880859375,11.325299263000488,896213,21.690000534057617,19.38331153136161,-0.22429214969945832,0.15644085213493986,26064397.765107933,2.0057358642158203,18.84853172302246
18.886077880859375,19.374187469482422,18.810983657836914,19.224000930786133,11.527933120727539,2270495,17.729999542236328,19.371510746133797,-0.20249420306795685,0.21944924666277627,27123971.325563908,2.038993829196303,18.623249053955078
19.224000930786133,19.449281692504883,19.224000930786133,19.411733627319336,11.640509605407715,1133916,19.799999237060547,19.37449021881421,-0.16813258586321567,0.3035499585768963,27879902.525103327,1.957936284833275,18.735891342163086
19.411733627319336,19.63701629638672,19.29909324645996,19.486827850341797,11.685543060302734,2035789,20.75,19.382811524853288,-0.13330462768832518,0.3035497415258448,28106096.195920456,1.9349425531096636,18.84853172302246
19.449281692504883,19.449281692504883,19.261547088623047,19.449281692504883,11.663028717041016,1086309,20.3799991607666,19.38773524097563,-0.10749375991221655,0.22200330635694956,29192405.195920456,1.882936515539395,18.923625946044922
19.449281692504883,19.449281692504883,19.261547088623047,19.261547088623047,11.550451278686523,981107,22.670000076293945,19.378387970430992,-0.10102254974302127,0.10459313621056007,28211298.195920456,1.8351009812789663,18.99871826171875
19.224000930786133,19.224000930786133,19.036266326904297,19.036266326904297,11.415355682373047,1505784,22.459999084472656,19.353045626466052,-0.11277237405249352,0.16520592082697078,26705514.195920456,1.808718907586575,18.623249053955078
18.923625946044922,18.923625946044922,18.660797119140625,18.84853172302246,11.302773475646973,1709197,23.329999923706055,19.315674226210973,-0.13566890139604482,0.24379439394619726,27438023.65202287,1.8385412143384607,18.623249053955078
18.735891342163086,18.735891342163086,18.54815673828125,18.623249053955078,11.167688369750977,714773,24.15999984741211,19.264383472710538,-0.1700329587971261,0.2921912897136604,27295057.432885844,1.8430761629301167,18.69834327697754
18.623249053955078,18.735891342163086,18.54815673828125,18.735891342163086,11.235234260559082,1079650,21.700000762939453,19.2252359074848,-0.18603295845605672,0.2260311979221063,28374707.432885844,1.7727103679392662,18.7734375
18.735891342163086,18.84853172302246,18.660797119140625,18.84853172302246,11.302773475646973,864586,20.860000610351562,19.197331893820923,-0.18746297956237612,0.13723928301456462,29239293.432885844,1.707395120296725,18.7734375
18.84853172302246,18.99871826171875,18.735891342163086,18.923625946044922,11.347809791564941,836954,20.25,19.17705737917085,-0.18045661386824463,0.10513180324057905,29597994.94582154,1.678352753988778,19.07381248474121
18.923625946044922,19.111358642578125,18.810983657836914,18.99871826171875,11.392841339111328,800333,22.190000534057617,19.1638470741744,-0.1669205401923861,0.1334897884490642,29798079.466328513,1.6652411146844877,19.224000930786133
18.7734375,18.7734375,18.585702896118164,18.623249053955078,11.238764762878418,1118935,19.520000457763672,19.123802776380376,-0.1843650854794312,0.1334897884490642,29126709.371791445,1.7358807160616367,19.07381248474121
18.623249053955078,18.735891342163086,18.47306251525879,18.623249053955078,11.238764762878418,1181190,18.43000030517578,19.08672472286739,-0.19593143765042598,0.1546279875230834,29295438.554798454,1.7126959622887319,19.07381248474121
18.623249053955078,18.735891342163086,18.54815673828125,18.69834327697754,11.284078598022461,983104,19.31999969482422,19.05795572687555,-0.19677013523388354,0.15751842552988482,29885288.969014067,1.6556890283204857,19.29909324645996
18.69834327697754,18.810983657836914,18.585702896118164,18.7734375,11.329395294189453,1400583,17.809999465942383,19.03688030266255,-0.18919441742729148,0.13927833581137816,30819018.874408945,1.6169898853894682,19.374187469482422
18.7734375,18.84853172302246,18.54815673828125,18.7734375,11.329395294189453,1064003,17.280000686645508,19.017366020983843,-0.18110296424631755,0.06716631495821632,31351016.99625702,1.6157763163417482,19.524375915527344
18.7734375,19.148906707763672,18.69834327697754,19.07381248474121,11.510663032531738,1230129,17.649999618530273,19.021547240521425,-0.14873811793717806,0.15316205270256064,32171101.260441586,1.6454652059309405,19.411733627319336
19.07381248474121,19.224000930786133,18.961172103881836,19.224000930786133,11.601300239562988,1281065,18.489999771118164,19.036543810170663,-0.10970517863227869,0.20372462023171492,33452166.260441586,1.6136514398227484,19.674562454223633
19.186452865600586,19.186452865600586,18.961172103881836,19.07381248474121,11.510663032531738,1586017,18.639999389648438,19.039304452731443,-0.08985445916185597,0.18022524515825328,33452166.260441586,1.6086145081624588,19.749656677246094
19.07381248474121,19.07381248474121,18.886077880859375,19.07381248474121,11.510663032531738,968789,18.59000015258789,19.041860603250687,-0.0732779187316197,0.14715332242410373,34420955.26044159,1.5640172696701982,19.974937438964844
19.07381248474121,19.336641311645508,18.99871826171875,19.29909324645996,11.646620750427246,1860674,19.809999465942383,19.06091487311804,-0.041484409838837166,0.09498691039307225,35868134.48015835,1.5604187691550622,20.23776626586914
19.29909324645996,19.63701629638672,19.224000930786133,19.374187469482422,11.691935539245605,1892967,20.139999389648438,19.084120250626512,-0.010111786392968725,0.12014994621367692,35351862.80568401,1.5956142401349596,19.974937438964844
19.374187469482422,19.599468231201172,19.374187469482422,19.524375915527344,11.782574653625488,1704536,19.489999771118164,19.116731781359906,0.02656398307268404,0.17514747033052547,35920060.71438084,1.552661878499382,19.561922073364258
19.524375915527344,19.599468231201172,19.224000930786133,19.411733627319336,11.714599609375,843612,17.709999084472656,19.138583769949495,0.04601012723490072,0.15018768310644523,35920056.42888862,1.58828286444947,19.524375915527344
19.411733627319336,19.712108612060547,19.411733627319336,19.674562454223633,11.873208999633789,1652268,17.270000457763672,19.17828589471054,0.08168778047989278,0.13093068291181445,37159265.2976808,1.5641833024620095,19.674562454223633
19.674562454223633,19.749656677246094,19.524375915527344,19.749656677246094,11.918526649475098,1336330,17.200000762939453,19.220609656379843,0.11469986528069143,0.1456124123945436,38495595.2976808,1.5284105224928177,19.674562454223633
19.749656677246094,19.974937438964844,19.599468231201172,19.974937438964844,12.054482460021973,1305035,16.719999313354492,19.276485788423177,0.1572280282072498,0.19350313674637304,39800630.2976808,1.537496325599985,19.824750900268555
20.012483596801758,20.275312423706055,20.012483596801758,20.23776626586914,12.213090896606445,1291719,17.84000015258789,19.34769174971547,0.20972244372091353,0.27956706708217455,40723294.76111278,1.5151502985237437,20.050031661987305
20.200218200683594,20.200218200683594,19.93739128112793,19.974937438964844,12.054482460021973,1177528,17.18000030517578,19.39415439336357,0.22749414553872782,0.19811105339291543,39882198.44946594,1.5328488818741643,20.500593185424805
19.974937438964844,20.012483596801758,19.29909324645996,19.561922073364258,11.8052339553833,2349730,17.700000762939453,19.406581628919177,0.20587822297726888,0.22900522585222094,39263853.739849925,1.7138993661057498,20.46304702758789
19.524375915527344,19.524375915527344,19.449281692504883,19.524375915527344,11.782574653625488,435456,17.31999969482422,19.415307131630893,0.18360134543953777,0.2722082746886845,39699309.739849925,1.6357471587529433,20.38795280456543
19.524375915527344,19.787202835083008,19.449281692504883,19.674562454223633,11.873208999633789,860258,18.75,19.434511229600727,0.17603632087788768,0.27220835887702105,39986062.40651659,1.629995827264824,20.200218200683594
19.674562454223633,20.012483596801758,19.674562454223633,19.674562454223633,11.873208999633789,3796588,17.440000534057617,19.452292801795014,0.16810319541360386,0.15823211546613217,36189474.40651659,1.6362499491187767,20.125125885009766
19.674562454223633,19.86229705810547,19.599468231201172,19.824750900268555,11.96384048461914,607241,17.3700008392334,19.47988229057083,0.17195292249316196,0.10513128553213473,36623221.75515735,1.602561682754696,20.200218200683594
19.824750900268555,20.08757781982422,19.787202835083008,20.050031661987305,12.099794387817383,2512526,17.09000015258789,19.522115577342422,0.19098062786362036,0.17770423745817715,38507628.22085841,1.578381969883271,20.23776626586914
20.050031661987305,20.53814125061035,20.050031661987305,20.500593185424805,12.371702194213867,1704203,18.389999389648438,19.59459540016334,0.23965418661482119,0.3099832789550323,39949637.947770216,1.6034966989248105,20.16267204284668
20.500593185424805,20.650781631469727,20.23776626586914,20.46304702758789,12.349040031433105,1925260,18.969999313354492,19.658925150342935,0.27206250425210854,0.3321145369522337,40124658.35102321,1.6358608743884877,20.050031661987305
20.46304702758789,20.46304702758789,20.23776626586914,20.38795280456543,12.303726196289062,932834,17.420000076293945,19.71292719880386,0.288362786555858,0.26379138242810696,40435597.75243882,1.6035350266507038,19.824750900268555
20.38795280456543,20.38795280456543,20.125125885009766,20.200218200683594,12.190435409545898,1675572,16.8799991607666,19.74902282857273,0.28287149760604535,0.17024913398137873,39717481.569909446,1.5957714672818375,19.599468231201172
20.200218200683594,20.31285858154297,20.08757781982422,20.125125885009766,12.145112037658691,2471244,17.579999923706055,19.776882314234733,0.2693553286872721,0.14753553534024877,38070013.467091784,1.5672739233771313,19.524375915527344
20.125125885009766,20.200218200683594,20.08757781982422,20.200218200683594,12.190435409545898,975447,16.34000015258789,19.80824052804576,0.26168643145495096,0.12787995774394623,39045460.467091784,1.489745729320294,19.824750900268555
20.200218200683594,20.425500869750977,20.08757781982422,20.23776626586914,12.213090896606445,1203163,16.600000381469727,19.840057249366012,0.2556911418836876,0.08692705691179779,38911778.707557105,1.5000376515117035,19.824750900268555
20.23776626586914,20.275312423706055,20.050031661987305,20.16267204284668,12.167773246765137,981107,17.3799991607666,19.86395464147569,0.2420896961735437,0.03829024198578018,38911778.707557105,1.4778881037557963,19.561922073364258
20.125125885009766,20.125125885009766,19.899843215942383,20.050031661987305,12.099794387817383,443446,17.399999618530273,19.87773812447655,0.21968887845546448,0.0645979610739718,39059594.04089044,1.4736675469815117,19.449281692504883
19.974937438964844,19.974937438964844,19.749656677246094,19.824750900268555,11.96384048461914,1888972,15.899999618530273,19.873813144905586,0.1816636883858962,0.14905654670677748,38429947.3695954,1.49218070614447,19.186452865600586
19.787202835083008,19.787202835083008,19.524375915527344,19.599468231201172,11.827887535095215,698460,17.709999084472656,19.853491299446,0.13183036429312978,0.2338784036467008,38130601.57672618,1.5109919381151056,19.186452865600586
19.561922073364258,19.561922073364258,19.374187469482422,19.524375915527344,11.782574653625488,973450,15.229999542236328,19.82911238211869,0.08529455112631723,0.24723981010061372,38714679.48878284,1.490877638906206,19.148906707763672
19.599468231201172,19.899843215942383,19.599468231201172,19.824750900268555,11.96384048461914,1526425,15.270000457763672,19.82878930938905,0.07182438801342528,0.18637788419278298,39477906.52773307,1.4986916866583282,19.148906707763672
19.824750900268555,19.86229705810547,19.599468231201172,19.824750900268555,11.96384048461914,635206,14.720000267028809,19.828490167972717,0.06045232987069582,0.13093068291159737,39931629.05032411,1.4863394987611975,19.224000930786133
19.824750900268555,19.93739128112793,19.449281692504883,19.561922073364258,11.8052339553833,1745485,19.360000610351562,19.808744383186905,0.029887280121254634,0.13093068291203153,38991750.41318606,1.5769447813419106,19.449281692504883
19.561922073364258,19.599468231201172,19.411733627319336,19.449281692504883,11.737256050109863,895547,17.059999465942383,19.78211751721046,-0.0033858494104954673,0.15751815274148237,38454433.13149506,1.5417329657397205,19.261547088623047
19.449281692504883,19.599468231201172,18.99871826171875,19.186452865600586,11.578643798828125,1760466,16.290000915527344,19.7379942096838,-0.05038235760681786,0.24147090691976406,37794259.77884112,1.674871415741963,19.974937438964844
19.186452865600586,19.224000930786133,18.69834327697754,19.186452865600586,11.578643798828125,2932667,16.0,19.697139295307267,-0.08662882576511421,0.24147090691941095,40307962.18891964,1.7509329846963753,20.08757781982422
19.186452865600586,19.374187469482422,18.923625946044922,19.148906707763672,11.555991172790527,1986850,16.18000030517578,19.65652947400774,-0.11703496781612444,0.1669043251059397,40307962.18891964,1.7971211137849343,19.824750900268555
19.148906707763672,19.186452865600586,19.111358642578125,19.148906707763672,11.555991172790527,1006076,15.5,19.618927787619292,-0.1395237119550501,0.11388539911591734,40307987.74265208,1.6967667002004825,20.31285858154297
19.148906707763672,19.29909324645996,19.111358642578125,19.224000930786133,11.601300239562988,910196,16.260000228881836,19.58967394637239,-0.14956266222785786,0.028097583479796993,40490041.73852719,1.6391690195250366,20.500593185424805
19.261547088623047,19.449281692504883,19.261547088623047,19.449281692504883,11.737256050109863,1198169,16.110000610351562,19.57927452015998,-0.1377524039600111,0.11239007902226486,41688210.73852719,1.5871908383722975,20.650781631469727
19.449281692504883,19.599468231201172,19.261547088623047,19.261547088623047,11.6239652633667,1335997,17.25,19.555739154860948,-0.1419055044420432,0.11036479066140586,40352213.73852719,1.6134978097418828,20.800968170166016
19.261547088623047,20.050031661987305,19.224000930786133,19.974937438964844,12.054482460021973,1561382,16.40999984741211,19.586790879609385,-0.08663356941418243,0.29849152150141867,41629706.13562887,1.7401202564948874,20.38795280456543
19.974937438964844,20.16267204284668,19.93739128112793,20.08757781982422,12.122456550598145,892551,16.65999984741211,19.623886208514186,-0.033356512222212586,0.36247771936193474,41927218.09774957,1.686871902354759,20.23776626586914
20.08757781982422,20.08757781982422,19.787202835083008,19.824750900268555,11.96384048461914,562963,16.920000076293945,19.638765074570067,-0.01220134689707919,0.31449834677858735,41505000.316192195,1.6953724692770167,20.350406646728516
19.93739128112793,20.31285858154297,19.93739128112793,20.31285858154297,12.25841236114502,1197170,16.68000030517578,19.68869792693843,0.043449624406861176,0.3533394979120203,42702170.316192195,1.708084651696855,19.899843215942383
20.31285858154297,20.725875854492188,20.31285858154297,20.500593185424805,12.371702194213867,2446608,17.059999465942383,19.74883831645594,0.10153164013235383,0.2405340559736691,42479745.2442055,1.7154583511649513,19.824750900268555
20.500593185424805,20.725875854492188,20.46304702758789,20.650781631469727,12.4623384475708,1453516,17.09000015258789,19.81564893238289,0.15786128187947313,0.2937305668276847,43102677.65901558,1.6722499575052947,20.31285858154297
20.650781631469727,21.176437377929688,20.650781631469727,20.800968170166016,12.552973747253418,1993841,16.75,19.888635542589046,0.21217589565849337,0.337838053908644,42248168.17214898,1.722097272853548,20.7634220123291
20.7634220123291,20.7634220123291,20.16267204284668,20.38795280456543,12.303726196289062,1549064,16.65999984741211,19.92562200643915,0.21936502662652657,0.17674983666937244,41860899.71305181,1.8551095032475502,20.725875854492188
20.350406646728516,20.350406646728516,19.974937438964844,20.23776626586914,12.213090896606445,933500,18.899999618530273,19.948743803433963,0.21051695775532053,0.19668231240617784,42234301.60988906,1.8811577838882567,20.53814125061035
20.23776626586914,20.38795280456543,20.16267204284668,20.350406646728516,12.281070709228516,941157,18.559999465942383,19.978496606640967,0.21017121386204352,0.20783446699154187,42861744.92211813,1.8161928624136008,20.91360855102539
20.350406646728516,20.53814125061035,19.899843215942383,19.899843215942383,12.009159088134766,867582,15.630000114440918,19.97267042955218,0.17156283640304082,0.28947634624381086,41994162.92211813,1.9537599239466974,20.876062393188477
19.899843215942383,20.08757781982422,19.561922073364258,19.824750900268555,11.96384048461914,1566708,23.68000030517578,19.961713427383025,0.13336870538963197,0.2333953577941743,41994168.60693824,2.010471252536781,20.500593185424805
